,id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
169,834023,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0.0,0.2,0.7373940602,6,1,-1,0,-1,0,1,1,2,1,70,0,0.316227766,0.9619947423,0.3887158345,3.6055512755,0.7,0.9,0.5,3,3,8,4,8,4,7,3,2,4,9,0,1,0,0,0,0
170,1019636,0,0,3,6,1,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0.9,0.0,-1.0,6,1,0,0,0,15,1,1,2,1,32,3,0.4,1.0344879358,0.3070830507,3.6055512755,0.9,0.9,0.5,2,4,6,3,10,2,12,4,0,1,5,0,1,1,0,1,1
171,165715,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,0.9,0.2,0.5135659646,11,1,-1,0,-1,11,0,1,2,1,11,2,0.3741657387,0.7841798369,0.3937003937,3.1622776602,0.1,0.9,0.8,3,3,7,2,9,3,9,5,1,4,10,0,1,1,1,0,0
172,330660,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0.3,0.3,-1.0,7,0,-1,0,-1,11,1,1,3,1,103,2,0.4,0.7096443062,0.4277849927,3.7416573868,0.8,0.2,0.8,1,2,8,2,10,2,4,12,2,2,5,0,1,1,0,0,0
173,1359134,0,0,2,7,0,6,0,1,1,1,0,0,0,0,0,6,1,1,0,0.7,0.0,-1.0,7,1,-1,0,-1,0,-1,1,0,1,64,1,0.4,0.9183168218,0.3307567082,3.3166247904,0.0,0.2,0.2,2,3,5,3,12,3,9,4,0,1,5,0,1,1,1,0,1
174,818027,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,10,1,1,0,0.6,0.0,-1.0,11,1,-1,0,-1,1,1,1,2,1,104,2,0.4,0.6329453647,0.393192065,2.2360679775,0.9,0.5,0.6,2,3,8,2,11,3,10,5,3,4,5,1,0,0,0,0,0
175,593563,0,5,1,3,1,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0.4,0.4,1.5998046756,7,1,-1,0,0,1,1,1,0,1,23,3,0.316227766,0.6983007711,0.3619392214,3.4641016151,0.1,0.1,0.1,4,3,9,4,8,1,9,8,2,1,5,0,1,0,1,0,0
176,612597,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0.2,0.0,0.8940777371,7,0,1,0,-1,14,0,1,0,1,104,2,0.4,0.7080557713,0.3212475681,3.6055512755,0.6,0.8,0.0,3,3,8,1,8,2,8,4,3,0,6,0,1,1,0,0,0
177,788980,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0.8,0.4,1.0828203914,7,1,-1,0,-1,1,1,1,2,1,60,2,0.4472135955,0.9069463341,0.3974921383,3.6055512755,0.5,0.5,0.3,3,1,8,3,9,3,7,2,2,3,6,0,1,0,1,1,0
178,911012,0,0,1,2,0,0,1,1,1,1,0,0,0,0,0,9,0,0,0,0.3,0.5,0.2657536453,11,1,-1,8,1,14,1,1,0,1,104,2,0.3160696126,0.6884975858,0.3708099244,3.6055512755,0.6,0.0,0.9,1,2,8,2,12,3,14,6,1,4,6,0,1,1,0,0,0
179,1430732,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0.4,0.3,0.957862203,7,1,0,0,-1,1,1,1,2,1,93,0,0.316227766,0.6982415931,0.3814446225,0.0,0.4,0.2,0.6,2,2,8,5,8,3,10,9,3,2,11,0,1,1,0,0,0
180,712863,0,1,1,4,1,1,0,0,0,1,0,0,0,0,0,12,1,0,1,0.3,1.1,0.56844085,7,1,-1,0,1,0,1,1,0,1,85,3,0.316227766,0.8770018423,0.4017461885,3.6055512755,0.1,0.7,0.3,2,1,9,4,9,2,7,8,2,1,10,0,0,1,0,0,0
181,1104535,0,1,1,3,1,0,1,1,0,1,0,0,0,0,0,8,1,0,0,0.8,0.5,1.3845125496,6,1,-1,0,-1,0,1,0,2,1,54,2,0.316227766,0.9936887618,0.3204684072,0.0,0.6,0.5,0.7,0,2,7,3,10,1,5,7,1,2,7,0,0,0,1,0,0
182,1287132,0,5,1,5,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0.9,1.2,0.9981232389,7,1,0,0,0,0,1,1,0,1,39,3,0.316227766,0.7099790475,0.3907684737,3.4641016151,0.0,0.5,0.0,1,2,9,1,9,2,9,5,2,7,10,0,1,1,1,0,0
183,315778,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.3,0.6,0.5578978401,7,1,-1,0,-1,0,1,1,4,1,3,2,0.316227766,1.0040002634,0.3286335345,2.6457513111,0.2,0.8,0.0,3,2,9,2,11,1,6,8,1,1,5,0,0,0,0,0,0
184,418559,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.1,0.3,-1.0,11,1,-1,1,1,2,1,1,0,1,41,1,0.3741657387,0.8562241732,0.4125530269,3.0,0.7,0.8,0.9,2,3,9,2,11,3,7,4,3,2,11,0,0,0,0,0,0
185,1158484,0,0,2,5,1,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0.3,0.3,0.4703721931,11,1,-1,0,1,10,1,1,0,1,97,2,0.4242640687,1.017511955,0.3849675311,3.4641016151,0.3,0.2,0.9,2,1,7,2,8,2,12,11,1,2,5,0,0,1,0,1,0
186,467110,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.4,0.5825590099,11,1,-1,0,0,11,1,1,0,1,87,3,0.316227766,0.7231559621,0.3814446225,2.6457513111,0.1,0.7,0.3,4,1,5,0,11,1,8,6,1,5,12,0,0,1,0,0,1
187,96036,0,0,1,2,0,4,0,0,1,0,0,0,0,0,0,5,1,0,0,0.7,0.2,0.9239859306,11,1,-1,0,-1,11,1,1,0,1,28,2,0.316227766,1.1879086248,0.4301162634,0.0,0.8,0.7,0.1,1,2,6,1,10,2,5,5,1,2,6,0,0,0,1,0,0
188,389295,0,2,1,4,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.9,0.0,-1.0,7,1,1,0,1,14,1,1,0,1,26,3,0.3741657387,1.0808054848,0.3246536616,3.3166247904,0.3,0.3,0.9,0,2,7,3,8,1,12,2,2,2,7,0,1,1,0,1,0
189,405897,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,13,0,1,0,0.9,1.2,0.6368869601,10,1,-1,0,0,0,1,1,0,1,104,3,0.316227766,0.60322823,0.3687817783,3.1622776602,0.2,0.9,0.2,2,2,9,4,10,3,9,7,0,3,8,1,1,0,0,0,0
190,814855,0,4,2,4,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,0.3,0.6763874629,7,1,-1,0,0,1,1,1,0,1,43,3,0.4,1.3256917733,0.3860051813,3.6055512755,0.8,0.4,0.3,2,2,10,6,9,2,6,8,2,7,6,0,1,1,1,0,0
191,211090,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,7,1,0,1,0.6,0.4,0.7945124291,7,1,-1,0,-1,0,1,0,2,1,17,3,0.316227766,0.7760623218,0.4062019202,3.4641016151,0.4,0.8,0.6,2,3,9,2,8,2,10,3,3,3,8,0,1,0,0,1,1
192,743024,0,5,1,1,1,4,0,0,1,0,0,1,0,0,0,7,1,0,0,0.5,0.4,0.6923691212,11,1,0,0,-1,0,1,1,2,1,64,3,0.3741657387,0.4535215741,0.3204684072,3.6055512755,0.3,0.8,0.4,0,0,8,1,10,3,8,6,1,0,9,0,1,0,1,0,0
193,855847,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0.9,0.6,0.7558108229,11,1,-1,9,1,4,1,1,2,1,55,3,0.4,0.7251104219,0.3241913015,3.6055512755,0.2,0.6,0.2,2,3,9,2,5,2,18,7,0,4,7,0,1,0,0,0,0
194,491189,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.3,0.4616546328,11,0,-1,0,0,14,0,1,0,1,93,0,0.4242640687,0.9050706561,0.3016620626,3.4641016151,0.5,0.8,0.7,2,2,7,4,10,5,9,8,0,3,8,0,1,1,0,1,0
195,854574,0,6,1,8,1,0,1,1,0,0,0,0,0,0,0,13,1,0,0,0.7,1.8,1.1968709204,4,1,-1,0,0,14,1,1,2,1,34,2,0.316227766,0.6446858419,0.3991240409,3.6055512755,0.4,0.5,0.0,3,2,7,2,11,1,3,1,1,1,6,0,1,0,0,1,1
196,402241,0,0,1,8,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0.2,0.0,0.5494315244,9,1,-1,0,1,11,1,1,2,1,104,0,0.3741657387,0.6351286718,0.3850973903,3.3166247904,0.1,0.6,0.8,1,0,7,2,8,3,8,5,4,5,6,1,1,1,0,1,1
197,149090,0,4,3,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.9,0.3,-1.0,7,1,-1,0,0,6,1,1,2,1,13,3,0.3160696126,2.006930142,0.4301162634,3.3166247904,0.0,0.1,0.5,2,1,8,5,7,3,10,4,1,3,5,0,1,1,0,0,1
198,353636,0,1,1,7,1,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0.3,0.0,1.0943034314,11,1,-1,0,-1,0,1,1,0,1,64,0,0.4,0.8475365372,0.3920459157,3.4641016151,0.5,0.4,0.8,3,1,6,2,10,3,8,8,6,2,6,0,1,0,1,0,0
199,1139983,0,2,1,7,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.3,0.4,1.1924240018,7,1,0,8,1,0,1,1,2,1,3,3,0.316227766,0.9856616689,0.423083916,3.7416573868,0.7,0.2,0.7,3,1,6,2,10,2,14,5,6,1,5,0,1,0,1,0,1
200,1417632,0,1,1,9,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0.9,0.2,0.6299801584,6,1,-1,0,0,14,1,1,0,1,51,2,0.4795831523,0.5683272541,0.3793415348,3.3166247904,0.3,0.0,0.8,2,1,6,6,11,2,11,11,1,1,10,0,1,1,0,1,0
201,722838,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0.4,0.9,0.5055937104,11,0,-1,0,-1,1,1,0,2,1,44,2,0.3947150871,0.8246211251,0.3615245497,3.3166247904,0.9,0.1,0.4,2,1,8,3,9,1,8,2,2,3,3,0,1,0,0,1,0
202,420080,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.2,-1.0,10,1,-1,0,-1,11,1,1,2,1,32,3,0.3741657387,0.7468252365,0.4349712634,3.0,0.7,0.7,0.0,3,2,8,3,7,2,9,5,0,2,8,0,0,0,1,0,0
203,1162818,0,1,2,6,1,0,1,1,0,0,0,0,0,0,0,7,1,0,0,0.8,0.5,-1.0,11,1,-1,0,1,1,1,0,0,1,39,2,0.4898979486,0.884485189,-1.0,3.4641016151,0.0,0.3,0.5,0,1,10,2,11,3,9,6,1,6,9,0,0,1,0,1,0
204,211117,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.5,0.3,0.5706356105,11,1,-1,0,1,14,1,1,2,1,13,1,0.4472135955,0.6178307827,0.3583294573,3.6055512755,0.8,0.8,0.8,3,2,8,1,11,2,7,11,2,1,4,1,1,1,0,0,0
205,158681,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.9,0.6,0.8554969316,11,1,0,0,1,10,1,1,2,1,104,3,0.3872983346,0.7508810252,0.4062019202,3.1622776602,0.3,0.4,0.1,2,1,7,1,10,1,5,11,0,2,4,0,0,0,0,0,0
206,720264,0,0,1,7,1,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0.9,0.6,0.5578978401,11,1,-1,1,1,10,1,1,1,1,85,3,0.316227766,0.8718034884,0.3287856445,3.1622776602,0.4,0.2,0.2,0,0,7,2,9,4,11,3,1,2,8,0,0,1,1,1,0
207,1280389,0,4,1,3,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.8,0.0,0.7644442426,11,1,-1,0,0,14,1,1,0,1,32,3,0.3741657387,0.8106216368,0.3887158345,3.3166247904,0.2,0.1,0.7,2,0,8,4,8,1,7,4,0,2,4,0,1,1,0,0,0
208,804497,0,3,1,1,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0.0,0.0,1.5120350525,7,1,-1,0,0,0,1,1,2,1,87,0,0.3741657387,1.080136202,0.4185689907,1.7320508076,0.2,0.3,0.2,4,1,9,2,12,0,9,6,0,3,9,0,0,1,0,1,1
209,237609,0,0,1,1,0,4,1,1,0,0,0,0,0,0,0,2,1,0,0,0.9,0.4,0.6684870979,10,1,-1,0,-1,0,1,0,2,1,64,3,0.4,1.1345895242,0.3991240409,2.4494897428,0.0,0.2,0.0,1,2,10,3,8,3,8,2,2,4,4,1,1,0,1,0,0
210,1314956,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0.7,1.0,0.6149186938,8,1,-1,0,0,0,1,1,2,1,74,3,0.3741657387,0.7349172102,0.3615245497,2.8284271247,0.5,0.9,0.4,2,3,8,4,10,2,6,7,3,6,10,0,1,1,1,1,0
211,1006657,0,1,1,7,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0.9,0.3,2.2175436862,11,1,-1,0,1,6,1,1,2,1,104,3,0.4,0.7043254789,0.3814446225,2.4494897428,0.9,0.8,0.2,2,3,9,3,10,1,7,6,2,2,9,0,0,1,1,0,1
212,938376,0,7,2,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.4,0.7673004627,7,1,0,0,0,0,1,1,2,1,31,3,0.4,0.5829357165,0.3583294573,3.6055512755,0.4,0.0,0.9,0,2,7,3,9,2,3,3,0,2,8,0,1,0,0,0,1
213,644459,0,3,2,3,0,0,0,0,1,0,0,0,0,0,0,10,1,0,1,0.7,0.6,0.6571719714,7,1,1,0,1,15,1,1,4,1,103,2,0.4472135955,0.8203884385,0.4074309757,3.7416573868,0.7,0.1,0.7,2,4,9,1,7,3,10,4,0,2,4,0,1,1,0,1,0
214,598178,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,1.4,1.2354149101,7,1,0,0,-1,11,1,1,2,1,75,3,0.3741657387,1.42621559,0.3003331484,3.7416573868,0.0,0.7,0.5,1,2,8,3,8,2,9,3,0,4,4,0,1,1,0,1,0
215,634727,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0.9,0.3,0.7681145748,7,1,-1,0,0,10,1,1,2,1,60,1,0.316227766,0.7732084064,0.4103656906,3.3166247904,0.9,0.3,0.6,2,2,4,4,8,2,10,3,0,4,5,0,0,0,0,0,1
216,1032339,0,0,2,6,0,-1,1,0,0,0,0,0,0,0,0,11,1,1,0,0.9,0.0,-1.0,4,1,-1,0,0,1,1,1,2,1,15,3,0.3160696126,0.9458368982,0.3201562119,3.7416573868,0.6,0.8,0.4,3,0,5,5,8,3,12,9,0,7,4,0,0,0,1,0,0
217,253020,0,5,4,4,0,0,0,1,0,1,0,0,0,0,0,5,0,1,0,0.9,0.4,0.4898979486,11,1,-1,0,1,14,1,1,2,1,91,3,0.316227766,0.7899157817,0.3667424164,3.6055512755,0.0,0.9,0.3,2,1,8,6,10,3,3,9,1,3,5,0,0,0,1,0,1
218,309234,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0.6,0.2,0.6910137481,7,0,1,0,1,6,0,0,0,1,104,3,0.4242640687,1.2964908136,0.3768288736,3.1622776602,0.1,0.0,0.3,3,1,8,4,7,1,6,5,3,5,7,0,1,0,0,0,0
219,39556,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,6,1,0,0,0.5,1.3,0.8760707734,7,1,-1,0,1,14,1,1,2,1,32,3,0.316227766,0.3716447695,0.2898275349,2.8284271247,0.2,0.3,0.0,2,3,5,0,9,3,9,4,3,4,1,0,0,1,0,0,0
220,954215,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0.7,0.2,0.6254998002,11,1,-1,0,-1,11,1,1,0,1,5,3,0.5916079783,0.6633405318,0.3248076354,0.0,0.6,0.7,0.7,3,1,8,4,12,1,7,2,0,4,7,0,1,0,0,0,0
221,540363,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0.9,0.0,1.6977926846,7,1,1,0,-1,13,1,1,0,1,40,3,0.316227766,0.9509781828,0.3734969879,3.7416573868,0.6,0.0,0.3,3,5,7,3,8,2,10,9,3,2,9,0,1,0,0,1,1
222,136476,0,5,1,2,1,1,1,1,0,1,0,0,0,0,0,5,0,0,0,0.4,0.5,0.7262919523,7,1,1,0,-1,10,1,1,0,1,12,3,0.316227766,0.5615982211,0.3417601498,3.3166247904,0.3,0.1,0.5,1,1,7,0,9,6,9,6,1,1,8,0,1,1,0,0,0
223,38587,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,5,0,0,0,0.4,0.0,-1.0,7,1,-1,0,-1,11,1,1,0,1,1,3,0.316227766,0.7537029798,0.4,3.6055512755,0.7,0.2,0.5,3,3,10,4,10,2,10,5,2,2,9,0,1,1,0,0,0
224,1268843,0,1,2,8,0,6,0,0,0,1,0,0,0,0,0,5,1,0,0,0.6,0.0,0.6259992013,11,0,-1,0,1,11,1,1,2,1,5,2,0.4,0.6200839719,0.4679743583,3.1622776602,0.7,0.1,0.6,2,0,6,1,11,2,5,3,2,6,10,0,1,0,1,0,0
225,148691,0,0,1,3,1,0,0,1,0,1,0,0,0,0,0,7,1,0,1,0.9,0.2,1.069170239,11,1,1,0,0,1,1,0,0,1,5,2,0.316227766,0.5105255759,0.4289522118,2.8284271247,0.2,0.6,0.5,4,4,8,3,9,2,6,8,3,4,4,0,1,1,0,0,0
226,50780,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.9,0.5,0.7885905148,11,1,-1,0,1,10,1,1,0,1,9,3,0.316227766,0.8673365709,0.3181194744,3.7416573868,0.7,0.7,0.1,2,0,9,1,10,2,12,7,1,3,6,0,1,0,0,0,1
227,932545,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,1.1787175234,11,1,-1,0,-1,10,1,1,2,1,38,2,0.4242640687,0.8599802996,0.3033150178,3.6055512755,0.7,0.5,0.3,4,3,9,3,11,2,7,3,1,1,10,0,1,1,0,0,1
228,1272432,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0.5,0.8,1.1263880326,11,0,0,0,-1,15,0,1,2,1,49,3,0.4242640687,1.103010531,0.3744329045,2.6457513111,0.6,0.7,0.6,1,2,8,4,11,1,9,9,3,4,9,0,1,0,0,0,0
229,1452253,0,1,1,5,1,6,0,0,0,1,0,0,0,0,0,7,0,0,0,0.9,0.0,1.675,8,1,-1,0,0,11,1,0,2,1,6,3,0.316227766,0.8440237159,0.3926830783,3.4641016151,0.6,0.1,0.6,3,3,6,2,10,2,9,6,1,3,7,0,1,0,1,0,0
230,500555,1,0,2,9,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.9,1.3,0.6768493185,6,0,-1,0,-1,10,1,1,2,1,104,3,0.4242640687,0.6877319293,0.299165506,3.6055512755,0.7,0.5,0.6,2,2,8,3,7,3,7,6,2,3,4,0,0,1,0,0,0
231,1300635,0,4,2,6,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.9,1.2,1.3141061601,7,1,-1,1,-1,11,1,1,4,1,104,1,0.4242640687,0.6364123358,0.3687817783,3.4641016151,0.1,0.6,0.8,0,0,10,1,10,3,7,6,1,5,7,0,1,0,0,0,1
232,294018,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3,1.2,0.7874007874,7,1,-1,0,0,1,1,1,2,1,83,3,0.316227766,0.9157934734,0.3984971769,0.0,0.1,0.6,0.4,0,1,10,5,12,4,6,5,2,2,11,1,1,1,1,0,0
233,706202,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0.9,0.6,0.8503675676,11,1,1,0,0,1,1,1,2,1,104,3,0.3994996871,0.8268605367,0.4125530269,3.3166247904,0.2,0.5,0.2,0,2,10,2,7,0,10,9,1,4,8,0,0,0,0,0,1
234,649321,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0.6,0.6,0.85732141,8,0,1,0,1,10,1,1,2,1,104,1,0.4472135955,1.140619304,0.3861346915,2.8284271247,0.8,0.7,0.6,2,0,7,5,10,2,7,5,2,2,7,1,0,1,0,0,0
235,786449,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0.3,0.1,0.8724964183,7,1,-1,0,1,0,1,1,2,1,100,2,0.316227766,0.7722458393,0.3286335345,3.6055512755,0.5,0.1,0.1,2,2,8,3,11,2,10,9,0,3,8,0,0,1,0,0,1
236,497539,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.9,0.0,0.504356025,11,1,-1,0,1,0,1,1,0,1,55,2,0.4472135955,0.7143887175,0.500999002,2.2360679775,0.3,0.4,0.6,4,2,6,3,6,3,8,6,0,5,10,0,0,1,0,0,0
237,124248,0,0,1,5,1,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0.6,0.4,-1.0,11,1,1,0,0,1,1,1,0,1,51,3,0.3741657387,0.7082745884,0.4679743583,3.1622776602,0.8,0.9,0.3,3,1,7,4,9,2,9,5,0,2,9,0,0,0,0,1,0
238,34241,0,1,2,9,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.4,0.7145802964,6,1,1,0,0,0,1,1,2,1,101,3,0.3997499218,0.9537724142,0.5004997502,3.6055512755,0.6,0.1,0.0,1,0,8,3,7,2,3,3,2,5,11,0,1,1,0,0,0
239,1358519,0,3,1,9,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0.0,0.5,1.0735455277,11,1,-1,0,1,4,1,1,1,1,104,3,0.4472135955,0.77654538,0.3958535083,0.0,0.4,0.4,0.0,3,4,7,5,9,0,12,5,1,3,4,1,0,0,0,0,0
240,70508,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0.9,1.2,0.514781507,7,1,-1,0,1,11,1,1,2,1,51,3,0.316227766,0.6221961903,0.3640054945,3.3166247904,0.2,0.7,0.0,3,2,10,4,5,2,5,7,2,0,12,0,1,0,1,0,0
241,524445,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.1,0.8821139382,11,1,-1,0,-1,1,0,0,2,1,70,3,0.316227766,0.6236887071,0.3340658618,3.0,0.6,0.2,0.1,1,3,8,3,7,2,5,8,0,5,6,0,1,1,0,1,0
242,1299424,0,3,1,7,0,6,0,1,0,0,0,0,0,0,0,4,1,0,0,0.9,0.3,0.2561737691,11,1,0,0,-1,1,0,1,2,1,104,3,0.4242640687,0.6103616324,0.3003331484,3.3166247904,0.0,0.6,0.5,0,1,8,4,7,3,3,7,2,4,9,0,0,0,1,0,0
243,557348,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.8,1.0,1.2344026896,11,1,-1,0,-1,10,1,1,0,1,86,3,0.4,1.1441099612,0.4086563348,3.4641016151,0.9,0.7,0.3,1,2,10,3,9,1,12,8,1,2,7,0,1,1,0,0,0
244,55958,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,0.0,1.1152354012,11,1,-1,0,-1,1,1,1,2,1,32,2,0.316227766,0.6836037226,0.3819685851,3.4641016151,0.4,0.3,0.9,5,1,10,2,9,2,11,5,2,0,8,0,1,1,0,0,0
245,406865,0,1,1,7,1,4,0,0,0,0,0,0,0,0,0,5,1,0,0,0.9,0.1,-1.0,11,0,1,0,-1,1,1,1,2,1,47,2,0.3994996871,0.6069688271,0.4549725266,3.1622776602,0.1,0.2,0.9,1,3,10,2,10,2,7,7,0,8,10,0,0,1,1,1,0
246,880762,0,3,2,5,0,0,0,1,0,1,0,0,0,0,0,4,1,0,0,0.1,0.2,0.5522680509,11,1,1,9,0,0,1,1,2,1,104,3,0.316227766,0.799638348,0.3860051813,1.7320508076,0.2,0.5,0.3,2,1,7,4,9,1,8,5,2,3,6,0,0,1,0,0,0
247,1349774,0,1,1,4,0,0,0,0,1,0,0,0,0,0,0,8,1,1,0,0.1,1.3,0.7988272654,4,1,-1,2,-1,10,1,1,4,1,104,3,0.316227766,0.3530270516,0.374566416,2.8284271247,0.0,0.5,0.7,3,1,6,2,10,4,5,3,2,4,8,0,1,1,0,0,0
248,310611,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.8,0.5,0.9327379053,11,1,-1,0,1,1,1,1,0,1,71,2,0.445421149,0.5598664244,-1.0,3.0,0.9,0.6,0.2,2,4,3,3,10,1,5,3,0,2,10,0,1,1,1,0,0
249,707265,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0.9,0.9,0.8477912479,11,1,1,0,-1,4,1,1,0,1,83,2,0.316227766,0.6325371972,0.3583294573,3.1622776602,0.4,0.1,0.6,2,2,10,4,7,3,8,5,3,3,9,1,1,1,0,0,0
250,527981,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.9,0.7,0.9915266008,9,1,1,0,-1,0,1,0,2,1,104,0,0.4,1.0083330487,0.4519955752,3.7416573868,0.7,0.3,0.8,1,1,8,3,10,2,10,7,0,5,4,1,0,1,1,0,0
251,298650,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.5,0.4,0.8038967595,11,0,-1,0,1,14,1,0,2,1,74,2,0.4458699362,0.6770896641,0.3591656999,3.4641016151,0.7,0.8,0.5,0,2,9,4,10,3,7,6,0,3,6,0,1,1,0,1,0
252,1464886,0,0,2,3,1,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.7,0.6,-1.0,7,1,-1,0,1,1,-1,0,2,1,78,2,0.316227766,0.5443739296,0.4093897898,3.6055512755,0.2,0.1,0.6,2,0,9,4,11,2,2,4,1,4,2,0,0,1,1,0,0
253,1053381,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,12,0,0,0,0.7,0.0,1.2661457262,11,0,-1,0,-1,11,1,1,2,1,65,1,0.4472135955,1.3234456031,0.3817066937,3.4641016151,0.5,0.9,0.5,3,1,9,1,9,3,7,5,2,2,6,0,0,0,0,1,1
254,739957,0,2,1,2,1,0,0,1,1,0,0,0,0,0,0,13,1,0,0,0.3,1.5,1.2661457262,6,1,-1,0,-1,0,1,1,2,1,100,0,0.4242640687,0.6490297909,0.3583294573,3.7416573868,0.3,0.8,0.3,4,1,9,2,8,2,9,1,2,1,6,0,1,0,0,0,0
